"Any","Codi municipi","Municipi","Comarca","Població","Autocompostatge","Matèria orgànica","Poda i jardineria","Paper i cartró","Vidre","Envasos lleugers","Residus voluminosos + fusta","RAEE","Ferralla","Olis vegetals","Tèxtil","Runes","Residus en Petites Quantitats (RPQ)","Piles","Medicaments","Altres recollides selectives","Total Recollida Selectiva","R.S. / R.M. % total","Kg/hab/any recollida selectiva","Resta a Dipòsit","Resta a Incineració","Resta a Tractament Mecànic Biològic","Resta (sense desglossar)","Suma Fracció Resta","F.R. / R.M. %","Generació Residus Municipal Totals","Kg / hab / dia","Kg / hab / any"
"2020","252445","Vilagrassa","Urgell","560","0,00","60,79","0,00","12,33","15,22","14,30","13,92","1,01","0,00","0,67","0,88","0,00","0,00","0,04","0,05","0,00","119,21","44,82","212,88","146,79","0,00","0,00","0,00","146,79","55,18","266,00","1,30","475,00"
"2020","172235","Vilajuïga","Alt Empordà","1.116","8,00","115,33","24,39","58,12","43,26","44,58","57,76","2,64","2,29","0,00","1,70","83,49","1,72","0,08","0,08","0,28","443,71","69,65","397,59","0,00","0,00","193,34","0,00","193,34","30,35","637,05","1,56","570,83"
"2020","431750","Vilalba dels Arcs","Terra Alta","621","0,00","71,84","0,00","21,19","19,92","19,07","49,12","2,82","0,00","0,00","1,81","0,00","0,00","0,03","0,06","0,00","185,87","67,98","299,30","87,55","0,00","0,00","0,00","87,55","32,02","273,42","1,21","440,29"
"2020","83067","Vilalba Sasserra","Vallès Oriental","753","0,00","47,13","3,17","24,07","24,18","19,33","8,00","2,49","0,25","0,04","0,01","6,31","0,16","0,07","0,08","0,14","135,44","32,26","179,87","0,00","0,00","284,44","0,00","284,44","67,74","419,88","1,53","557,61"
"2020","252458","Vilaller","Alta Ribagorça","549","3,60","22,61","0,00","34,46","19,43","21,08","42,42","8,06","8,91","0,34","1,90","2,10","0,71","0,03","0,05","8,27","173,99","52,56","316,92","157,04","0,00","0,00","0,00","157,04","47,44","331,03","1,65","602,97"
"2020","172240","Vilallonga de Ter","Ripollès","398","0,00","14,09","11,10","16,26","25,02","10,65","32,46","2,22","2,78","0,03","0,76","4,08","0,28","0,04","0,03","0,98","120,78","34,63","303,47","0,00","0,00","227,96","0,00","227,96","65,37","348,74","2,40","876,24"
"2020","431665","Vilallonga del Camp","Tarragonès","2.405","0,60","305,09","23,48","48,63","20,26","53,95","55,75","9,91","2,58","0,38","4,57","40,98","0,05","0,03","0,22","0,37","566,85","49,15","235,70","0,00","586,55","0,00","0,00","586,55","50,85","1.153,40","1,31","479,59"
"2020","172253","Vilamacolum","Alt Empordà","377","7,20","0,00","5,91","9,53","8,99","9,42","37,79","1,33","2,29","0,04","0,00","9,63","0,14","0,01","0,03","0,13","92,44","45,40","245,19","0,00","0,00","111,17","0,00","111,17","54,60","203,61","1,48","540,07"
"2020","172266","Vilamalla","Alt Empordà","1.161","12,00","39,64","13,24","121,81","24,82","41,96","57,51","7,73","9,47","0,33","1,24","27,43","0,51","0,12","0,08","1,95","359,84","31,31","309,94","0,00","0,00","789,54","0,00","789,54","68,69","1.149,38","2,71","989,99"
"2020","172272","Vilamaniscle","Alt Empordà","212","3,30","0,00","5,91","9,89","9,77","6,78","18,63","1,04","2,29","0,00","0,00","9,63","0,14","0,01","0,02","0,13","67,53","56,20","318,54","0,00","0,00","52,63","0,00","52,63","43,80","120,15","1,55","566,77"
"2020","252477","Vilamòs","Val d'Aran","178","0,00","3,82","0,00","9,97","10,67","4,87","11,05","1,71","1,38","0,03","0,00","11,55","0,13","0,01","0,02","0,14","55,35","38,90","310,94","86,95","0,00","0,00","0,00","86,95","61,10","142,30","2,19","799,42"
"2020","172288","Vilanant","Alt Empordà","386","10,00","0,00","5,91","15,43","16,59","12,49","24,97","1,35","2,29","0,00","0,66","9,63","0,14","0,01","0,03","0,13","99,63","43,99","258,10","0,00","0,00","126,83","0,00","126,83","56,01","226,45","1,61","586,66"
"2020","252483","Vilanova de Bellpuig","Pla d'Urgell","1.183","0,00","94,67","0,47","31,04","36,29","35,06","12,42","6,04","1,16","0,39","4,44","2,97","0,31","0,13","0,12","0,46","225,95","45,28","190,99","273,07","0,00","0,00","0,00","273,07","54,72","499,02","1,16","421,82"
"2020","252542","Vilanova de la Barca","Segrià","1.088","0,00","63,22","16,32","31,41","27,20","37,52","0,00","3,85","0,00","0,00","4,25","0,00","0,00","0,06","0,11","0,00","183,94","41,03","169,06","264,32","0,00","0,00","0,00","264,32","58,97","448,26","1,13","412,00"
"2020","252496","Vilanova de l'Aguda","Noguera","200","0,00","6,07","0,01","6,37","8,58","5,50","1,68","0,59","0,29","0,00","0,00","0,23","0,01","0,01","0,02","0,01","29,37","38,27","146,83","47,36","0,00","0,00","0,00","47,36","61,73","76,73","1,05","383,63"
"2020","252509","Vilanova de Meià","Noguera","415","0,00","28,08","0,13","15,01","14,17","12,85","9,23","2,77","2,18","0,04","0,00","3,19","0,14","0,02","0,04","0,07","87,94","39,07","211,90","137,13","0,00","0,00","0,00","137,13","60,93","225,07","1,49","542,34"
"2020","431687","Vilanova de Prades","Conca de Barberà","107","0,00","9,16","0,00","5,62","4,36","6,05","4,49","0,56","0,04","0,00","1,67","3,70","0,00","0,02","0,01","0,08","35,76","48,18","334,22","38,46","0,00","0,00","0,00","38,46","51,82","74,22","1,90","693,67"
"2020","83036","Vilanova de Sau","Osona","312","17,40","0,00","0,00","41,64","24,15","23,92","8,50","1,29","0,04","0,11","0,13","0,01","0,11","0,03","0,03","0,36","117,72","47,24","377,30","3,81","0,00","127,67","0,00","131,48","52,76","249,20","2,19","798,71"
"2020","252516","Vilanova de Segrià","Segrià","985","0,00","60,30","7,82","23,13","25,96","31,14","0,00","3,49","0,00","0,00","4,25","0,00","0,00","0,05","0,10","0,00","156,24","39,61","158,62","238,25","0,00","0,00","0,00","238,25","60,39","394,49","1,10","400,50"
"2020","83020","Vilanova del Camí","Anoia","12.596","0,00","431,70","109,41","254,56","187,82","179,80","528,87","97,58","44,82","8,09","25,90","187,38","7,27","2,12","1,26","9,95","2.076,53","37,44","164,86","3.469,72","0,00","0,00","0,00","3.469,72","62,56","5.546,25","1,21","440,32"
"2020","89024","Vilanova del Vallès","Vallès Oriental","5.503","30,80","219,55","96,76","145,30","125,07","130,73","253,08","16,50","0,12","1,44","11,04","78,46","0,83","0,45","0,60","0,98","1.111,72","36,16","202,02","0,00","0,00","1.963,08","0,00","1.963,08","63,84","3.074,80","1,53","558,75"
"2020","431671","Vilanova d'Escornalbou","Baix Camp","565","0,00","33,06","0,00","17,56","20,30","23,20","3,21","1,53","0,14","0,01","2,19","0,13","0,28","0,03","0,05","0,09","101,78","51,01","180,14","0,00","0,00","97,75","0,00","97,75","48,99","199,53","0,97","353,15"
"2020","83073","Vilanova i la Geltrú","Garraf","67.733","0,00","2.152,62","79,25","1.885,96","1.892,47","1.275,30","4.211,44","195,85","74,35","8,85","162,08","874,14","16,11","4,67","7,40","4,85","12.845,34","37,25","189,65","21.636,00","0,00","0,00","0,00","21.636,00","62,75","34.481,34","1,39","509,08"
"2020","431690","Vilaplana","Baix Camp","555","0,00","33,34","0,00","17,13","13,18","16,79","31,26","1,10","0,00","0,00","2,97","0,00","0,00","0,01","0,05","0,00","115,82","51,87","208,69","0,00","0,00","107,48","0,00","107,48","48,13","223,31","1,10","402,35"
"2020","431704","Vila-rodona","Alt Camp","1.276","0,00","104,68","0,00","31,52","33,58","25,97","92,79","3,22","0,00","0,00","4,15","0,00","0,00","0,06","0,12","0,00","296,08","61,08","232,03","0,00","0,00","188,65","0,00","188,65","38,92","484,72","1,04","379,88"
"2020","172305","Vila-sacra","Alt Empordà","758","3,90","0,00","5,91","30,99","18,53","18,94","13,89","5,59","4,68","0,38","1,39","9,63","1,56","0,07","0,06","0,34","115,86","30,11","152,85","0,00","0,00","268,86","0,00","268,86","69,89","384,72","1,39","507,54"
"2020","252521","Vila-sana","Pla d'Urgell","734","0,00","70,42","0,29","21,93","23,26","25,54","7,69","3,75","0,72","0,29","4,37","1,84","0,19","0,08","0,07","0,28","160,71","35,53","218,96","291,68","0,00","0,00","0,00","291,68","64,47","452,39","1,69","616,34"
"2020","431711","Vila-seca","Tarragonès","22.555","0,00","1.972,98","1.008,42","877,28","544,04","707,22","735,45","130,90","61,03","12,71","52,05","346,13","6,03","0,79","2,05","7,88","6.464,96","49,89","286,63","0,00","6.494,52","0,00","0,00","6.494,52","50,11","12.959,48","1,57","574,57"
"2020","82140","Vilassar de Dalt","Maresme","9.072","0,00","825,11","441,80","386,82","267,80","267,04","316,29","39,51","12,58","1,44","23,83","105,83","0,33","0,84","0,99","1,47","2.691,68","51,07","296,70","0,00","153,62","2.425,76","0,00","2.579,38","48,93","5.271,06","1,59","581,02"
"2020","82191","Vilassar de Mar","Maresme","21.035","4,20","1.663,93","639,36","746,86","671,05","483,42","889,07","94,04","26,45","4,30","88,65","223,30","5,43","2,42","2,30","168,54","5.713,32","52,26","271,61","0,00","204,80","5.015,00","0,00","5.219,80","47,74","10.933,12","1,42","519,76"
"2020","172229","Vilaür","Alt Empordà","158","2,10","0,00","5,91","5,80","5,47","3,35","4,19","0,94","2,29","0,00","0,00","9,63","0,14","0,00","0,01","0,13","39,97","52,36","252,97","0,00","0,00","36,36","0,00","36,36","47,64","76,33","1,32","483,10"
"2020","431726","Vilaverd","Conca de Barberà","443","0,00","40,81","1,46","16,33","9,52","15,12","23,60","1,58","0,00","0,00","0,86","20,22","0,00","0,04","0,04","0,00","129,57","52,10","292,49","119,14","0,00","0,00","0,00","119,14","47,90","248,71","1,54","561,42"
"2020","431732","Vilella Alta, la","Priorat","133","0,00","0,00","1,96","4,58","4,64","4,12","3,42","0,84","0,36","0,03","0,00","0,00","0,11","0,01","0,01","0,02","20,09","33,03","151,02","40,73","0,00","0,00","0,00","40,73","66,97","60,82","1,25","457,26"
"2020","431747","Vilella Baixa, la","Priorat","204","0,00","25,26","1,28","6,85","6,66","6,16","1,56","0,71","0,23","0,02","0,00","0,00","0,07","0,01","0,02","0,01","48,83","53,83","239,38","41,89","0,00","0,00","0,00","41,89","46,17","90,72","1,22","444,72"
"2020","83041","Vilobí del Penedès","Alt Penedès","1.102","4,00","54,73","67,16","49,17","54,03","29,74","162,61","3,02","0,00","0,15","3,92","0,00","0,00","0,07","0,12","0,55","429,26","61,21","389,53","272,00","0,00","0,00","0,00","272,00","38,79","701,26","1,74","636,35"
"2020","172333","Vilobí d'Onyar","Selva","3.333","30,40","520,79","269,14","140,23","90,12","152,04","138,82","38,75","17,60","0,94","11,33","85,08","4,53","0,42","0,24","1,97","1.502,41","87,17","450,77","131,08","0,00","90,11","0,00","221,19","12,83","1.723,60","1,42","517,13"
"2020","172327","Vilopriu","Baix Empordà","204","3,20","7,46","29,85","14,44","18,59","10,24","1,43","0,96","0,29","0,02","0,02","1,02","0,09","0,01","0,02","0,07","87,71","39,65","429,94","133,52","0,00","0,00","0,00","133,52","60,35","221,23","2,97","1.084,45"
"2020","252537","Vilosell, el","Garrigues","173","1,00","10,77","0,00","5,76","10,46","5,92","0,56","0,45","0,02","0,00","2,26","1,00","0,00","0,03","0,02","0,06","38,30","39,13","221,40","59,58","0,00","0,00","0,00","59,58","60,87","97,88","1,55","565,79"
"2020","431763","Vimbodí i Poblet","Conca de Barberà","890","0,00","77,23","0,00","36,17","21,02","25,78","82,66","6,55","0,77","0,00","4,55","68,10","0,00","0,20","0,08","1,48","324,60","56,93","364,72","245,58","0,00","0,00","0,00","245,58","43,07","570,19","1,76","640,66"
"2020","252555","Vinaixa","Garrigues","450","0,80","24,32","0,00","10,01","10,07","11,04","16,99","2,15","0,48","0,11","3,01","0,00","0,00","0,07","0,04","0,27","79,36","46,27","176,35","92,14","0,00","0,00","0,00","92,14","53,73","171,50","1,04","381,11"
"2020","431779","Vinebre","Ribera d'Ebre","425","0,00","34,23","0,40","14,51","13,83","13,06","0,93","1,99","0,16","0,01","2,06","0,00","0,08","0,02","0,04","0,01","81,33","49,58","191,37","82,72","0,00","0,00","0,00","82,72","50,42","164,05","1,06","386,01"
"2020","431785","Vinyols i els Arcs","Baix Camp","2.124","0,00","130,05","0,20","68,49","58,02","67,26","46,31","10,13","2,09","0,42","10,43","1,90","4,07","0,39","0,19","1,26","401,21","40,91","188,89","0,00","0,00","579,42","0,00","579,42","59,09","980,63","1,26","461,69"
"2020","83089","Viver i Serrateix","Berguedà","172","13,50","0,00","0,04","9,58","7,79","6,48","1,97","0,62","0,58","0,28","0,00","0,60","0,04","0,02","0,02","0,07","41,59","63,02","241,79","24,40","0,00","0,00","0,00","24,40","36,98","65,99","1,05","383,64"
"2020","430521","Xerta","Baix Ebre","1.154","0,00","90,70","9,68","35,54","30,20","24,39","39,94","12,18","8,50","0,16","6,02","58,46","2,55","0,03","0,11","0,63","319,09","49,14","276,50","330,24","0,00","0,00","0,00","330,24","50,86","649,33","1,54","562,67"
"2021","250019","Abella de la Conca","Pallars Jussà","171","7,50","0,00","0,04","6,77","4,68","4,04","11,07","1,45","0,50","0,61","0,03","0,00","0,00","0,50","0,02","0,55","37,76","42,01","220,81","52,12","0,00","0,00","0,00","52,12","57,99","89,88","1,44","525,60"
"2021","80018","Abrera","Baix Llobregat","12.620","27,60","400,20","54,62","230,96","202,54","224,60","328,07","55,90","11,41","3,70","35,27","356,30","4,63","4,34","1,73","13,92","1.955,79","30,74","154,98",,"0,00","4.406,34","0,00","4.406,34","69,26","6.362,13","1,38","504,13"
"2021","250024","Àger","Noguera","588","0,00","43,91","3,52","31,68","31,51","28,72","16,83","2,88","1,89","0,20","1,64","4,64","0,13","0,02","0,06","0,13","167,76","44,30","285,30","210,91","0,00","0,00","0,00","210,91","55,70","378,67","1,76","643,99"
"2021","250030","Agramunt","Urgell","5.464","0,00","575,69","0,00","236,99","152,07","299,21","555,96","55,87","13,70","0,95","17,37","1,90","3,26","0,14","0,57","0,31","1.913,98","83,59","350,29","375,81","0,00","0,00","0,00","375,81","16,41","2.289,78","1,15","419,07"
"2021","80023","Aguilar de Segarra","Bages","286","23,30","0,00","0,00","8,85","12,51","9,91","0,00","0,63","0,00","0,00","2,50","0,00","0,00","0,01","0,04","0,00","57,75","40,16","201,91","86,05","0,00","0,00","0,00","86,05","59,84","143,80","1,38","502,78"
"2021","170010","Agullana","Alt Empordà","885","23,10","0,00","0,00","22,22","28,28","14,12","42,54","5,16","0,00","0,00","0,00","12,80","0,74","0,03","0,07","0,14","149,19","37,13","168,58",,"0,00","252,65","0,00","252,65","62,87","401,84","1,24","454,06"
"2021","80142","Aiguafreda","Vallès Oriental","2.556","5,10","326,91","32,71","149,02","85,98","138,13","136,03","22,59","15,92","1,03","9,44","95,92","3,98","0,39","0,32","3,33","1.026,80","80,98","401,72",,"0,00","241,24","0,00","241,24","19,02","1.268,04","1,36","496,10"
"2021","430017","Aiguamúrcia","Alt Camp","960","0,00","47,87","0,33","24,98","42,76","22,58","56,17","2,72","0,10","0,10","2,86","0,01","0,02","0,00","0,08","0,41","200,98","33,19","209,36",,"0,00","404,51","0,00","404,51","66,81","605,49","1,73","630,72"
"2021","170025","Aiguaviva","Gironès","789","4,10","52,67","50,88","19,13","22,19","19,12","20,45","3,86","0,52","0,21","3,08","15,10","0,27","0,04","0,06","0,22","211,90","48,34","268,57","30,85","0,00","195,61","0,00","226,46","51,66","438,36","1,52","555,59"
"2021","250387","Aitona","Segrià","2.493","0,00","130,14","0,00","63,69","36,84","66,54","30,70","8,91","0,00","0,00","4,56","0,00","0,00","0,08","0,24","0,00","341,70","39,88","137,06","515,15","0,00","0,00","0,00","515,15","60,12","856,85","0,94","343,70"
"2021","250045","Alamús, els","Segrià","773","0,00","73,81","0,00","17,86","17,05","23,19","11,79","4,12","0,88","0,04","3,41","7,15","0,00","0,03","0,07","0,78","160,18","76,30","207,22","49,76","0,00","0,00","0,00","49,76","23,70","209,94","0,74","271,60"
"2021","250058","Alàs i Cerc","Alt Urgell","322","0,00","27,26","2,01","16,15","11,23","11,95","8,47","6,12","1,19","0,06","0,03","3,01","0,23","0,02","0,03","2,85","90,62","57,62","281,42","66,66","0,00","0,00","0,00","66,66","42,38","157,28","1,34","488,44"
"2021","250061","Albagés, l'","Garrigues","357","0,50","44,27","0,00","12,15","8,79","11,15","10,19","3,18","0,18","0,29","2,96","2,05","0,00","0,00","0,04","0,59","96,34","62,50","269,85","57,81","0,00","0,00","0,00","57,81","37,50","154,15","1,18","431,79"
"2021","170031","Albanyà","Alt Empordà","178","7,20","0,00","0,00","5,81","9,41","7,17","15,56","1,75","0,34","0,01","1,02","0,00","0,04","0,01","0,01","0,20","48,54","40,74","272,68",,"0,00","70,59","0,00","70,59","59,26","119,13","1,83","669,26"
"2021","250077","Albatàrrec","Segrià","2.224","0,00","143,37","5,32","51,64","46,19","52,92","38,96","7,95","0,01","0,00","3,93","0,00","0,00","0,08","0,21","0,00","350,58","42,46","157,63","475,14","0,00","0,00","0,00","475,14","57,54","825,72","1,02","371,28"
"2021","250083","Albesa","Noguera","1.561","0,00","175,94","0,05","38,55","36,82","54,84","10,96","7,67","0,48","0,83","7,05","1,49","0,35","0,05","0,16","0,37","335,61","55,35","215,00","270,74","0,00","0,00","0,00","270,74","44,65","606,35","1,06","388,44"
"2021","250096","Albi, l'","Garrigues","749","0,00","28,44","0,00","15,98","18,95","15,71","11,49","2,11","0,41","0,17","2,85","0,14","0,00","0,00","0,08","0,41","96,74","35,47","129,15","176,02","0,00","0,00","0,00","176,02","64,53","272,76","1,00","364,16"
"2021","430022","Albinyana","Baix Penedès","2.504","0,00","166,88","96,81","59,79","55,63","53,33","115,91","11,17","1,03","0,19","6,22","88,54","0,43","0,07","0,24","0,88","657,11","39,39","262,43",,"0,00","1.011,32","0,00","1.011,32","60,62","1.668,44","1,83","666,31"
"2021","430038","Albiol, l'","Baix Camp","515","0,00","4,66","77,28","6,73","12,36","11,60","61,90","1,50","0,01","0,00","3,21","0,02","0,02","0,02","0,11","0,01","179,43","62,98","348,41",,"0,00","105,48","0,00","105,48","37,02","284,91","1,52","553,23"
"2021","170046","Albons","Baix Empordà","798","8,40","63,10","102,96","39,04","20,09","24,70","29,57","11,39","4,48","0,21","2,09","84,09","0,06","0,00","0,06","33,00","423,25","94,40","530,39",,"0,00","25,13","0,00","25,13","5,60","448,39","1,54","561,89"
"2021","430043","Alcanar","Montsià","9.579","0,00","789,96","662,34","297,76","338,50","265,14","378,75","84,92","19,90","1,88","28,70","440,34","12,80","0,29","1,16","28,28","3.350,73","48,44","349,80","3.566,10","0,00","0,00","0,00","3.566,10","51,56","6.916,83","1,98","722,08"
"2021","250100","Alcanó","Segrià","233","0,00","15,02","0,00","6,56","5,31","7,80","10,82","0,83","0,00","0,00","2,30","0,00","0,00","0,01","0,02","0,00","48,68","55,08","208,91","39,69","0,00","0,00","0,00","39,69","44,92","88,37","1,04","379,25"
"2021","250117","Alcarràs","Segrià","9.678","0,00","1.028,40","0,00","265,99","203,93","441,82","146,32","51,55","11,04","0,55","18,21","89,34","0,00","0,33","0,93","9,72","2.268,12","74,78","234,36","765,01","0,00","0,00","0,00","765,01","25,22","3.033,13","0,86","313,40"
"2021","250122","Alcoletge","Segrià","3.492","0,00","247,10","8,56","100,02","75,99","89,26","76,98","12,74","0,00","0,00","6,77","59,98","0,00","0,12","0,34","9,50","687,36","43,99","196,84","875,02","0,00","0,00","0,00","875,02","56,01","1.562,38","1,23","447,42"
"2021","430056","Alcover","Alt Camp","5.185","4,80","352,06","85,96","199,21","113,92","182,75","422,17","20,48","8,39","1,38","14,42","406,78","5,51","0,35","0,42","34,87","1.853,46","61,89","357,47",,"0,00","1.141,51","0,00","1.141,51","38,11","2.994,98","1,58","577,62"
"2021","439044","Aldea, l'","Baix Ebre","4.160","0,00","379,01","15,90","215,66","82,41","70,91","134,95","89,14","18,76","1,04","11,32","137,48","7,97","0,28","0,44","28,01","1.193,28","54,75","286,85","986,04","0,00","0,00","0,00","986,04","45,25","2.179,32","1,44","523,88"
