concepte,any,municipi,renda familiar disponible bruta,renda familiar disponible bruta,renda familiar disponible bruta
indicador,,,per habitant (índex Catalunya=100),per habitant (€),valor (milers €)
6169,2021.0,Sant Quintí de Mediona,79.1,14735.0,34893.0
6170,2021.0,Sant Quirze de Besora,97.2,18107.0,38821.0
6171,2021.0,Sant Quirze del Vallès,128.8,23995.0,482594.0
6172,2021.0,Sant Sadurní d'Anoia,103.2,19233.0,246814.0
6173,2021.0,Sant Salvador de Guardiola,92.7,17277.0,56978.0
6174,2021.0,Sant Vicenç de Castellet,85.5,15941.0,157512.0
6175,2021.0,Sant Vicenç de Montalt,121.9,22718.0,150504.0
6176,2021.0,Sant Vicenç de Torelló,104.9,19550.0,40585.0
6177,2021.0,Sant Vicenç dels Horts,93.8,17490.0,491901.0
6178,2021.0,Santa Bàrbara,75.8,14118.0,53210.0
6179,2021.0,Santa Coloma de Cervelló,106.7,19892.0,165182.0
6180,2021.0,Santa Coloma de Farners,85.5,15930.0,215820.0
6181,2021.0,Santa Coloma de Gramenet,82.7,15415.0,1818040.0
6182,2021.0,Santa Coloma de Queralt,93.0,17335.0,47290.0
6183,2021.0,Santa Cristina d'Aro,93.8,17489.0,96102.0
6184,2021.0,Santa Eugènia de Berga,101.1,18833.0,42411.0
6185,2021.0,Santa Eulàlia de Riuprimer,99.3,18503.0,26071.0
6186,2021.0,Santa Eulàlia de Ronçana,102.5,19095.0,145902.0
6187,2021.0,Santa Margarida de Montbui,71.6,13342.0,136479.0
6188,2021.0,Santa Margarida i els Monjos,97.3,18126.0,138245.0
6189,2021.0,Santa Maria d'Oló,96.6,18010.0,19235.0
6190,2021.0,Santa Maria de Palautordera,100.2,18666.0,181176.0
6191,2021.0,Santa Oliva,76.5,14255.0,49892.0
6192,2021.0,Santa Pau,101.0,18828.0,30163.0
6193,2021.0,Santa Perpètua de Mogoda,98.2,18294.0,473888.0
6194,2021.0,Santa Susanna,87.1,16228.0,59720.0
6195,2021.0,Santpedor,101.2,18860.0,143167.0
6196,2021.0,Sarral,81.0,15103.0,23560.0
6197,2021.0,Sarrià de Ter,98.1,18285.0,96452.0
6198,2021.0,"Secuita, la",97.3,18142.0,31640.0
6199,2021.0,"Selva del Camp, la",91.1,16977.0,96936.0
6200,2021.0,Sentmenat,99.8,18608.0,174261.0
6201,2021.0,Serinyà,94.1,17543.0,20104.0
6202,2021.0,Seròs,71.7,13366.0,25275.0
6203,2021.0,"Seu d'Urgell, la",79.6,14827.0,181125.0
6204,2021.0,Seva,103.7,19327.0,71837.0
6205,2021.0,Sils,89.4,16663.0,106841.0
6206,2021.0,Sitges,116.8,21761.0,669438.0
6207,2021.0,Solsona,87.2,16252.0,149353.0
6208,2021.0,Sort,94.5,17620.0,39100.0
6209,2021.0,Soses,81.1,15105.0,26752.0
6210,2021.0,Subirats,96.1,17903.0,57431.0
6211,2021.0,"Sénia, la",73.0,13607.0,75875.0
6212,2021.0,Súria,98.9,18428.0,109130.0
6213,2021.0,Taradell,109.1,20333.0,135923.0
6214,2021.0,Tarragona,92.0,17145.0,2327982.0
6215,2021.0,Teià,125.5,23384.0,153613.0
6216,2021.0,Terrassa,98.2,18309.0,4076207.0
6217,2021.0,Tiana,134.3,25025.0,227206.0
6218,2021.0,Tivissa,80.9,15081.0,24551.0
6219,2021.0,Tona,102.7,19140.0,160031.0
6220,2021.0,Tordera,82.2,15326.0,274833.0
6221,2021.0,Torelló,99.0,18442.0,269936.0
6222,2021.0,"Torre de Claramunt, la",90.9,16935.0,66299.0
6223,2021.0,Torredembarra,82.9,15456.0,264531.0
6224,2021.0,Torrefarrera,93.7,17462.0,83328.0
6225,2021.0,Torregrossa,78.2,14572.0,31782.0
6226,2021.0,Torrelavit,105.6,19687.0,28448.0
6227,2021.0,Torrelles de Foix,71.7,13370.0,33773.0
6228,2021.0,Torrelles de Llobregat,109.3,20368.0,125551.0
6229,2021.0,Torres de Segre,78.6,14648.0,33647.0
6230,2021.0,Torroella de Montgrí,77.9,14521.0,173805.0
6231,2021.0,Tortosa,84.9,15816.0,535977.0
6232,2021.0,Torà,86.0,16023.0,20189.0
6233,2021.0,Tossa de Mar,74.4,13865.0,81900.0
6234,2021.0,Tremp,89.8,16743.0,98467.0
6235,2021.0,Tàrrega,85.3,15902.0,280971.0
6236,2021.0,Térmens,81.1,15106.0,20227.0
6237,2021.0,Ullastrell,107.6,20050.0,42466.0
6238,2021.0,Ulldecona,70.7,13177.0,84083.0
6239,2021.0,Ullà,73.2,13635.0,16143.0
6240,2021.0,Vacarisses,97.2,18107.0,130390.0
6241,2021.0,"Vall d'en Bas, la",106.0,19762.0,61935.0
6242,2021.0,"Vall de Bianya, la",108.4,20203.0,26850.0
6243,2021.0,"Vall de Boí, la",82.6,15386.0,16525.0
6244,2021.0,Vallbona d'Anoia,100.0,18645.0,25880.0
6245,2021.0,Vallfogona de Balaguer,85.8,15988.0,30617.0
6246,2021.0,Vallgorguina,97.5,18166.0,56315.0
6247,2021.0,Vallirana,103.3,19248.0,298829.0
6248,2021.0,Vallmoll,90.6,16880.0,31143.0
6249,2021.0,Vallromanes,127.0,23664.0,62023.0
6250,2021.0,Valls,91.2,16997.0,418468.0
6251,2021.0,Vandellòs i l'Hospitalet de l'Infant,86.9,16189.0,108027.0
6252,2021.0,"Vendrell, el",86.7,16167.0,630236.0
6253,2021.0,Verges,88.5,16491.0,19426.0
6254,2021.0,Vic,94.2,17562.0,829295.0
6255,2021.0,Vidreres,88.4,16480.0,135154.0
6256,2021.0,Vielha e Mijaran,89.8,16732.0,93767.0
6257,2021.0,Vila-rodona,82.2,15321.0,20101.0
6258,2021.0,Vila-seca,80.3,14965.0,342134.0
6259,2021.0,Vilablareix,116.5,21707.0,72002.0
6260,2021.0,Viladecans,98.4,18342.0,1222987.0
6261,2021.0,Viladecavalls,111.6,20803.0,158913.0
6262,2021.0,Viladrau,100.7,18764.0,20678.0
6263,2021.0,Vilafant,91.2,16995.0,93726.0
6264,2021.0,Vilafranca del Penedès,96.3,17951.0,718326.0
6265,2021.0,Vilajuïga,90.4,16848.0,19206.0
6266,2021.0,Vilallonga del Camp,89.6,16698.0,39991.0
6267,2021.0,Vilamalla,80.0,14914.0,17300.0
6268,2021.0,Vilanova de Bellpuig,82.1,15292.0,18335.0
6269,2021.0,Vilanova de Segrià,85.2,15882.0,15978.0
6270,2021.0,Vilanova de la Barca,80.5,14997.0,16706.0
6271,2021.0,Vilanova del Camí,82.7,15413.0,196005.0
6272,2021.0,Vilanova del Vallès,107.1,19955.0,111011.0
6273,2021.0,Vilanova i la Geltrú,99.7,18587.0,1255464.0
6274,2021.0,Vilassar de Dalt,126.0,23473.0,213935.0
6275,2021.0,Vilassar de Mar,116.6,21722.0,456450.0
6276,2021.0,Vilobí d'Onyar,98.8,18408.0,60711.0
6277,2021.0,Vilobí del Penedès,90.4,16850.0,19192.0
6278,2021.0,Vinyols i els Arcs,93.9,17493.0,39150.0
6279,2021.0,Xerta,86.0,16019.0,18437.0
6280,2021.0,Òdena,88.7,16526.0,61294.0
6281,2022.0,Abrera,101.3,19389.0,247265.0
6282,2022.0,Agramunt,86.2,16508.0,90447.0
6283,2022.0,Aiguafreda,106.8,20442.0,52351.0
6284,2022.0,Aitona,72.1,13799.0,34690.0
6285,2022.0,Albatàrrec,76.6,14661.0,32592.0
6286,2022.0,Albesa,81.3,15559.0,24599.0
6287,2022.0,Albinyana,77.1,14762.0,38631.0
6288,2022.0,Alcanar,76.3,14611.0,141117.0
6289,2022.0,Alcarràs,77.2,14767.0,146875.0
6290,2022.0,Alcoletge,80.4,15389.0,54309.0
6291,2022.0,Alcover,87.8,16801.0,88678.0
6292,2022.0,"Aldea, l'",73.3,14032.0,62077.0
6293,2022.0,Alella,137.9,26404.0,266464.0
6294,2022.0,Alfarràs,79.1,15148.0,42201.0
6295,2022.0,Alforja,83.1,15908.0,31228.0
6296,2022.0,Alguaire,82.1,15713.0,47468.0
6297,2022.0,Almacelles,76.8,14696.0,102653.0
6298,2022.0,Almenar,80.6,15427.0,52081.0
6299,2022.0,Almoster,123.9,23710.0,30918.0
6300,2022.0,Alp,95.6,18301.0,31440.0
6301,2022.0,Alpicat,110.4,21135.0,135518.0
6302,2022.0,Altafulla,101.8,19491.0,109870.0
6303,2022.0,Amer,92.2,17643.0,42484.0
6304,2022.0,"Ametlla de Mar, l'",74.1,14187.0,103293.0
6305,2022.0,"Ametlla del Vallès, l'",130.3,24932.0,227880.0
6306,2022.0,"Ampolla, l'",80.9,15484.0,55820.0
6307,2022.0,Amposta,74.1,14186.0,311828.0
6308,2022.0,Anglesola,82.0,15701.0,21260.0
6309,2022.0,Anglès,85.6,16378.0,94498.0
6310,2022.0,Arbeca,91.8,17579.0,36968.0
6311,2022.0,"Arboç, l'",78.4,15012.0,84654.0
6312,2022.0,Arbúcies,82.4,15778.0,102761.0
6313,2022.0,Arenys de Mar,103.2,19760.0,319833.0
6314,2022.0,Arenys de Munt,100.9,19320.0,180156.0
6315,2022.0,Argentona,103.5,19805.0,253352.0
6316,2022.0,"Armentera, l'",79.4,15199.0,16019.0
6317,2022.0,Artesa de Lleida,82.5,15792.0,24194.0
6318,2022.0,Artesa de Segre,81.1,15525.0,54508.0
6319,2022.0,Artés,96.1,18387.0,109016.0
6320,2022.0,Ascó,86.1,16487.0,26676.0
6321,2022.0,Avinyonet de Puigventós,93.3,17861.0,30078.0
6322,2022.0,Avinyonet del Penedès,94.7,18135.0,31338.0
6323,2022.0,Avinyó,95.7,18315.0,41684.0
6324,2022.0,Avià,100.0,19139.0,42947.0
6325,2022.0,Badalona,93.9,17971.0,4013416.0
6326,2022.0,Badia del Vallès,79.7,15259.0,199973.0
6327,2022.0,Bagà,100.5,19231.0,41557.0
6328,2022.0,Balaguer,77.5,14841.0,258889.0
6329,2022.0,Balenyà,90.1,17254.0,68049.0
6330,2022.0,Balsareny,95.8,18343.0,60054.0
6331,2022.0,Banyeres del Penedès,90.2,17260.0,57181.0
6332,2022.0,Banyoles,99.2,18991.0,386120.0
6333,2022.0,Barberà del Vallès,100.2,19180.0,637763.0
6334,2022.0,Barcelona,120.2,23003.0,37622819.0
6335,2022.0,Batea,71.1,13613.0,25387.0
6336,2022.0,Begues,123.5,23630.0,175616.0
6337,2022.0,Begur,97.4,18634.0,78523.0
6338,2022.0,Bell-lloc d'Urgell,90.9,17390.0,40815.0
6339,2022.0,Bellcaire d'Urgell,86.5,16555.0,20313.0
6340,2022.0,Bellpuig,80.9,15481.0,80348.0
6341,2022.0,Bellvei,75.6,14470.0,33903.0
6342,2022.0,Bellver de Cerdanya,93.6,17923.0,39879.0
6343,2022.0,Bellvís,82.1,15712.0,35258.0
6344,2022.0,Benavent de Segrià,90.5,17328.0,27240.0
6345,2022.0,Benissanet,74.3,14227.0,16432.0
6346,2022.0,Berga,93.7,17940.0,302857.0
6347,2022.0,Besalú,94.7,18134.0,45244.0
6348,2022.0,Bescanó,97.6,18675.0,96383.0
6349,2022.0,Bigues i Riells del Fai,108.4,20739.0,204055.0
6350,2022.0,"Bisbal d'Empordà, la",80.7,15454.0,173909.0
6351,2022.0,"Bisbal del Penedès, la",76.8,14705.0,60364.0
6352,2022.0,Blanes,81.9,15669.0,641602.0
6353,2022.0,Bordils,98.2,18804.0,33640.0
6354,2022.0,"Borges Blanques, les",84.6,16200.0,100653.0
6355,2022.0,"Borges del Camp, les",87.8,16805.0,36349.0
6356,2022.0,Bossòst,95.7,18316.0,20716.0
6357,2022.0,Botarell,93.9,17975.0,20384.0
6358,2022.0,Breda,90.6,17337.0,66954.0
6359,2022.0,"Bruc, el",107.4,20548.0,46396.0
6360,2022.0,Bàscara,87.4,16723.0,17342.0
6361,2022.0,"Cabanyes, les",101.7,19466.0,19447.0
6362,2022.0,Cabra del Camp,81.8,15655.0,19866.0
6363,2022.0,Cabrera d'Anoia,83.3,15953.0,26195.0
6364,2022.0,Cabrera de Mar,129.5,24788.0,121561.0
6365,2022.0,Cabrils,128.1,24516.0,190344.0
6366,2022.0,Cadaqués,73.4,14043.0,40710.0
6367,2022.0,Calaf,85.2,16309.0,58127.0
6368,2022.0,Calafell,81.2,15546.0,462513.0
6369,2022.0,Calders,101.4,19407.0,21309.0
6370,2022.0,Caldes d'Estrac,112.9,21610.0,68655.0
6371,2022.0,Caldes de Malavella,92.2,17653.0,146135.0
6372,2022.0,Caldes de Montbui,102.6,19644.0,353841.0
6373,2022.0,Calella,85.3,16319.0,318256.0
6374,2022.0,Calldetenes,102.0,19532.0,49903.0
6375,2022.0,Callús,95.3,18239.0,38448.0
6376,2022.0,Calonge i Sant Antoni,86.2,16501.0,195366.0
6377,2022.0,Camarles,77.3,14805.0,49551.0
6378,2022.0,Cambrils,89.1,17061.0,614725.0
6379,2022.0,Campdevànol,104.0,19909.0,63948.0
6380,2022.0,Camprodon,91.1,17428.0,43046.0
6381,2022.0,Canet de Mar,93.8,17957.0,268324.0
6382,2022.0,"Canonja, la",82.9,15868.0,93746.0
6383,2022.0,Canovelles,83.2,15931.0,269563.0
6384,2022.0,Canyelles,95.9,18350.0,93697.0
6385,2022.0,Capellades,95.8,18346.0,98719.0
6386,2022.0,Cardedeu,102.6,19642.0,372155.0
6387,2022.0,Cardona,97.4,18651.0,85181.0
6388,2022.0,Casserres,98.8,18912.0,31091.0
6389,2022.0,Cassà de la Selva,93.6,17921.0,192505.0
6390,2022.0,"Castell d'Aro, Platja d'Aro i s'Agaró",71.5,13690.0,165469.0
6391,2022.0,Castellar del Vallès,106.7,20422.0,510887.0
6392,2022.0,Castellbell i el Vilar,90.2,17267.0,68600.0
6393,2022.0,Castellbisbal,100.5,19231.0,245426.0
6394,2022.0,Castelldefels,110.5,21142.0,1429857.0
6395,2022.0,Castellet i la Gornal,89.4,17106.0,43123.0
6396,2022.0,Castellgalí,93.3,17855.0,40478.0
6397,2022.0,Castellnou de Bages,103.2,19755.0,28033.0
6398,2022.0,Castellterçol,92.8,17770.0,47606.0
6399,2022.0,Castellvell del Camp,107.0,20481.0,61299.0
6400,2022.0,Castellví de Rosanes,103.1,19726.0,41069.0
6401,2022.0,Castellví de la Marca,88.4,16921.0,27750.0
6402,2022.0,Castelló d'Empúries,69.7,13339.0,153571.0
6403,2022.0,"Catllar, el",103.5,19813.0,99301.0
6404,2022.0,"Cellera de Ter, la",92.4,17693.0,35175.0
6405,2022.0,Celrà,90.0,17221.0,94078.0
6406,2022.0,Centelles,98.3,18807.0,144552.0
6407,2022.0,Cercs,95.2,18223.0,21484.0
6408,2022.0,Cerdanyola del Vallès,109.2,20898.0,1200949.0
6409,2022.0,Cervelló,108.6,20781.0,195030.0
6410,2022.0,Cervera,83.2,15930.0,150283.0
6411,2022.0,Cervià de Ter,105.9,20275.0,20336.0
6412,2022.0,Collbató,117.0,22401.0,106829.0
6413,2022.0,Constantí,73.8,14122.0,96015.0
6414,2022.0,Corbera d'Ebre,80.4,15398.0,15398.0
6415,2022.0,Corbera de Llobregat,110.4,21132.0,324954.0
6416,2022.0,Corbins,80.5,15410.0,22622.0
6417,2022.0,Cornellà de Llobregat,94.6,18101.0,1620159.0
6418,2022.0,Cornellà del Terri,96.1,18386.0,44090.0
6419,2022.0,Corçà,93.2,17843.0,22856.0
6420,2022.0,Creixell,83.2,15929.0,64099.0
6421,2022.0,"Cruïlles, Monells i Sant Sadurní de l'Heura",103.0,19706.0,26170.0
6422,2022.0,Cubelles,94.9,18171.0,303715.0
6423,2022.0,Cunit,79.1,15137.0,225409.0
6424,2022.0,Cànoves i Samalús,96.9,18540.0,61165.0
6425,2022.0,Deltebre,76.3,14602.0,171655.0
6426,2022.0,Dosrius,102.2,19560.0,114013.0
6427,2022.0,"Escala, l'",75.6,14478.0,153939.0
6428,2022.0,Esparreguera,98.7,18887.0,422101.0
6429,2022.0,"Espluga de Francolí, l'",90.5,17316.0,64676.0
6430,2022.0,Esplugues de Llobregat,115.0,22009.0,1028136.0
6431,2022.0,"Esquirol, l'",96.6,18483.0,41697.0
6432,2022.0,Falset,85.2,16304.0,45831.0
6433,2022.0,Figaró-Montmany,95.5,18276.0,20835.0
6434,2022.0,Figueres,75.7,14496.0,685388.0
6435,2022.0,Flaçà,90.8,17371.0,19803.0
6436,2022.0,Flix,93.2,17841.0,60267.0
6437,2022.0,Fogars de la Selva,92.3,17659.0,28237.0
6438,2022.0,Folgueroles,107.8,20634.0,46510.0
6439,2022.0,Fonollosa,99.5,19054.0,29572.0
6440,2022.0,Font-rubí,85.0,16272.0,23497.0
6441,2022.0,Fontcoberta,105.8,20249.0,29442.0
6442,2022.0,Forallac,96.1,18388.0,32271.0
6443,2022.0,Fornells de la Selva,129.8,24840.0,67439.0
6444,2022.0,"Franqueses del Vallès, les",96.5,18472.0,376724.0
6445,2022.0,"Fuliola, la",74.1,14185.0,17533.0
6446,2022.0,Gandesa,77.1,14752.0,45835.0
6447,2022.0,"Garriga, la",109.4,20947.0,353820.0
6448,2022.0,Gavà,105.9,20261.0,956090.0
6449,2022.0,Gelida,96.4,18453.0,145116.0
6450,2022.0,Gimenells i el Pla de la Font,75.4,14432.0,15990.0
6451,2022.0,Girona,98.5,18853.0,1939615.0
6452,2022.0,Gironella,92.8,17765.0,88113.0
6453,2022.0,Golmés,96.6,18480.0,35039.0
6454,2022.0,"Granada, la",99.0,18944.0,41923.0
6455,2022.0,Granollers,100.2,19180.0,1194981.0
6456,2022.0,Gualba,96.6,18489.0,30303.0
6457,2022.0,Guissona,81.9,15676.0,116507.0
6458,2022.0,Gurb,115.7,22148.0,59800.0
6459,2022.0,Horta de Sant Joan,78.7,15054.0,17553.0
6460,2022.0,"Hospitalet de Llobregat, l'",87.5,16747.0,4553956.0
6461,2022.0,"Hostalets de Pierola, els",91.9,17583.0,55456.0
6462,2022.0,Hostalric,88.6,16966.0,74428.0
6463,2022.0,Igualada,94.6,18102.0,743153.0
6464,2022.0,Isona i Conca Dellà,84.9,16257.0,17265.0
6465,2022.0,Ivars d'Urgell,85.7,16395.0,25970.0
6466,2022.0,"Jonquera, la",68.4,13099.0,43463.0
6467,2022.0,Juneda,81.7,15632.0,55776.0
6468,2022.0,Linyola,79.3,15184.0,41558.0
6469,2022.0,"Llagosta, la",89.9,17212.0,226056.0
6470,2022.0,Llagostera,86.4,16539.0,150452.0
6471,2022.0,Llançà,85.1,16282.0,81230.0
6472,2022.0,Lleida,92.3,17672.0,2496326.0
6473,2022.0,Llers,94.6,18105.0,22305.0
6474,2022.0,Llinars del Vallès,103.8,19866.0,205275.0
6475,2022.0,Lliçà d'Amunt,105.5,20186.0,321600.0
6476,2022.0,Lliçà de Vall,112.6,21543.0,145180.0
6477,2022.0,Llorenç del Penedès,93.2,17831.0,42669.0
6478,2022.0,Lloret de Mar,67.6,12941.0,515485.0
6479,2022.0,Llívia,82.9,15859.0,24026.0
6480,2022.0,Malgrat de Mar,85.9,16442.0,314166.0
6481,2022.0,Manlleu,86.1,16479.0,345369.0
6482,2022.0,Manresa,92.2,17645.0,1373119.0
6483,2022.0,Martorell,90.3,17287.0,494861.0
6484,2022.0,Martorelles,100.6,19252.0,93969.0
6485,2022.0,Masdenverge,75.4,14431.0,16336.0
6486,2022.0,"Masies de Voltregà, les",102.6,19645.0,62627.0
6487,2022.0,"Masnou, el",117.4,22480.0,539379.0
6488,2022.0,Masquefa,89.5,17127.0,167516.0
6489,2022.0,Matadepera,152.9,29265.0,287650.0
6490,2022.0,Mataró,91.3,17469.0,2253848.0
6491,2022.0,Maçanet de la Selva,80.2,15356.0,118271.0
6492,2022.0,Mediona,88.6,16956.0,43779.0
6493,2022.0,Miralcamp,78.8,15081.0,20631.0
6494,2022.0,Moià,93.1,17819.0,117269.0
6495,2022.0,Molins de Rei,113.4,21698.0,573293.0
6496,2022.0,Mollerussa,86.0,16470.0,250147.0
6497,2022.0,Mollet del Vallès,94.6,18103.0,930052.0
6498,2022.0,Monistrol de Montserrat,92.0,17608.0,55887.0
6499,2022.0,Mont-ras,116.4,22289.0,37222.0
6500,2022.0,Mont-roig del Camp,76.0,14540.0,195278.0
6501,2022.0,Montblanc,94.7,18131.0,134950.0
6502,2022.0,Montbrió del Camp,90.1,17246.0,53187.0
6503,2022.0,Montcada i Reixac,91.7,17556.0,644115.0
6504,2022.0,Montesquiu,88.4,16917.0,18186.0
6505,2022.0,Montferrer i Castellbò,64.9,12421.0,13577.0
6506,2022.0,Montgat,110.1,21077.0,261228.0
6507,2022.0,"Montmell, el",74.2,14195.0,26430.0
6508,2022.0,Montmeló,97.4,18643.0,163876.0
6509,2022.0,Montornès del Vallès,93.1,17821.0,297684.0
6510,2022.0,"Morell, el",89.3,17087.0,65476.0
6511,2022.0,Móra d'Ebre,84.1,16088.0,90577.0
6512,2022.0,Móra la Nova,77.4,14821.0,47620.0
6513,2022.0,Naut Aran,92.2,17641.0,33942.0
6514,2022.0,Navarcles,100.1,19157.0,116688.0
6515,2022.0,Navata,112.6,21557.0,31279.0
6516,2022.0,Navàs,97.8,18716.0,113982.0
6517,2022.0,Olesa de Bonesvalls,96.4,18461.0,38121.0
6518,2022.0,Olesa de Montserrat,95.1,18211.0,443556.0
6519,2022.0,Oliana,89.5,17124.0,31764.0
6520,2022.0,Olivella,88.7,16985.0,74565.0
6521,2022.0,Olost,106.1,20300.0,24603.0
6522,2022.0,Olot,90.6,17350.0,648051.0
6523,2022.0,Olèrdola,97.8,18711.0,73272.0
6524,2022.0,Os de Balaguer,80.5,15401.0,16340.0
6525,2022.0,Palafolls,89.1,17053.0,166284.0
6526,2022.0,Palafrugell,79.1,15146.0,357259.0
6527,2022.0,Palamós,87.6,16775.0,306104.0
6528,2022.0,"Palau d'Anglesola, el",89.0,17026.0,37184.0
6529,2022.0,Palau-saverdera,83.5,15975.0,23691.0
6530,2022.0,Palau-solità i Plegamans,105.9,20270.0,304145.0
6531,2022.0,"Pallaresos, els",102.4,19595.0,96935.0
6532,2022.0,Pallejà,108.5,20764.0,242523.0
6533,2022.0,"Palma de Cervelló, la",109.9,21032.0,63747.0
6534,2022.0,Pals,92.1,17623.0,45220.0
6535,2022.0,"Papiol, el",106.3,20354.0,87422.0
6536,2022.0,Parets del Vallès,102.9,19700.0,372181.0
6537,2022.0,Perafort,89.1,17054.0,21898.0
6538,2022.0,Peralada,100.6,19248.0,38534.0
6539,2022.0,"Perelló, el",69.3,13261.0,38258.0
6540,2022.0,Piera,87.1,16673.0,283169.0
6541,2022.0,Pineda de Mar,81.6,15624.0,445567.0
6542,2022.0,"Pinell de Brai, el",83.2,15916.0,16059.0
6543,2022.0,"Pla de Santa Maria, el",82.7,15826.0,37398.0
6544,2022.0,"Pla del Penedès, el",89.5,17123.0,22654.0
6545,2022.0,"Planes d'Hostoles, les",89.2,17076.0,29764.0
6546,2022.0,"Pobla de Claramunt, la",91.6,17535.0,40261.0
6547,2022.0,"Pobla de Lillet, la",96.0,18366.0,19927.0
6548,2022.0,"Pobla de Mafumet, la",73.4,14053.0,57278.0
6549,2022.0,"Pobla de Montornès, la",87.1,16678.0,53135.0
6550,2022.0,"Pobla de Segur, la",87.1,16676.0,50863.0
6551,2022.0,Polinyà,96.7,18506.0,156823.0
6552,2022.0,"Pont de Suert, el",83.3,15936.0,38040.0
6553,2022.0,"Pont de Vilomara i Rocafort, el",86.2,16498.0,67081.0
6554,2022.0,Ponts,83.9,16056.0,42838.0
6555,2022.0,Porqueres,98.9,18924.0,89168.0
6556,2022.0,"Port de la Selva, el",91.8,17564.0,18109.0
6557,2022.0,Portbou,82.1,15714.0,16830.0
6558,2022.0,"Prat de Llobregat, el",99.2,18987.0,1236997.0
6559,2022.0,Prats de Lluçanès,95.3,18250.0,48381.0
6560,2022.0,Premià de Dalt,123.1,23552.0,246075.0
6561,2022.0,Premià de Mar,99.8,19107.0,545200.0
6562,2022.0,"Preses, les",103.3,19763.0,37233.0
6563,2022.0,Puig-reig,93.8,17949.0,78221.0
6564,2022.0,Puigcerdà,76.9,14724.0,141730.0
6565,2022.0,Puigpelat,85.6,16378.0,19802.0
6566,2022.0,Puigverd de Lleida,83.1,15897.0,22208.0
6567,2022.0,Quart,106.2,20330.0,80650.0
6568,2022.0,Reus,88.8,16995.0,1829878.0
6569,2022.0,Riba-roja d'Ebre,67.7,12950.0,14685.0
6570,2022.0,Ribes de Freser,100.5,19236.0,35124.0
6571,2022.0,Riells i Viabrea,92.3,17662.0,76883.0
6572,2022.0,"Riera de Gaià, la",89.3,17092.0,30167.0
6573,2022.0,Ripoll,92.8,17770.0,191137.0
6574,2022.0,Ripollet,90.7,17365.0,677783.0
6575,2022.0,Riudarenes,91.5,17512.0,40767.0
6576,2022.0,Riudecanyes,86.4,16541.0,21735.0
6577,2022.0,Riudecols,96.5,18466.0,22251.0
6578,2022.0,Riudellots de la Selva,105.0,20088.0,41723.0
6579,2022.0,Riudoms,82.1,15713.0,107257.0
6580,2022.0,"Roca del Vallès, la",110.0,21049.0,227628.0
6581,2022.0,Roda de Berà,85.0,16275.0,125237.0
6582,2022.0,Roda de Ter,94.1,18015.0,119492.0
6583,2022.0,Roquetes,80.7,15445.0,127162.0
6584,2022.0,Roses,70.0,13396.0,265056.0
6585,2022.0,Rosselló,86.0,16461.0,54504.0
6586,2022.0,Rubí,91.8,17572.0,1396825.0
6587,2022.0,"Ràpita, la",79.2,15151.0,229425.0
6588,2022.0,Sabadell,99.8,19107.0,4136846.0
6589,2022.0,Sallent,97.2,18605.0,126865.0
6590,2022.0,Salou,80.1,15336.0,448527.0
6591,2022.0,Salt,68.3,13079.0,430342.0
6592,2022.0,Sant Adrià de Besòs,86.9,16636.0,622383.0
6593,2022.0,Sant Andreu de Llavaneres,115.5,22108.0,259154.0
6594,2022.0,Sant Andreu de la Barca,95.2,18230.0,490455.0
6595,2022.0,Sant Antoni de Vilamajor,109.3,20921.0,136424.0
6596,2022.0,Sant Boi de Llobregat,97.4,18638.0,1554303.0
6597,2022.0,Sant Cebrià de Vallalta,101.8,19487.0,72355.0
6598,2022.0,Sant Celoni,94.4,18073.0,331337.0
6599,2022.0,Sant Climent de Llobregat,101.1,19350.0,80825.0
6600,2022.0,Sant Cugat Sesgarrigues,98.1,18782.0,19195.0
6601,2022.0,Sant Cugat del Vallès,136.0,26038.0,2518623.0
6602,2022.0,Sant Esteve Sesrovires,111.8,21392.0,168527.0
6603,2022.0,Sant Esteve de Palautordera,100.8,19290.0,58392.0
6604,2022.0,Sant Feliu de Codines,96.3,18436.0,119205.0
6605,2022.0,Sant Feliu de Guíxols,81.1,15523.0,347228.0
6606,2022.0,Sant Feliu de Llobregat,110.1,21081.0,963958.0
6607,2022.0,Sant Feliu de Pallerols,85.3,16323.0,25186.0
6608,2022.0,Sant Fost de Campsentelles,106.2,20327.0,185163.0
6609,2022.0,Sant Fruitós de Bages,109.2,20894.0,190013.0
6610,2022.0,Sant Gregori,108.9,20841.0,86261.0
6611,2022.0,Sant Guim de Freixenet,84.7,16221.0,18346.0
6612,2022.0,Sant Hilari Sacalm,84.9,16242.0,95322.0
6613,2022.0,Sant Hipòlit de Voltregà,99.7,19076.0,70105.0
6614,2022.0,Sant Iscle de Vallalta,94.2,18021.0,25860.0
6615,2022.0,Sant Jaume d'Enveja,72.1,13808.0,50219.0
6616,2022.0,Sant Jaume dels Domenys,87.6,16761.0,46076.0
6617,2022.0,Sant Joan Despí,113.2,21658.0,741980.0
6618,2022.0,Sant Joan de Vilatorrada,95.2,18226.0,198025.0
6619,2022.0,Sant Joan de les Abadesses,98.9,18933.0,62195.0
6620,2022.0,Sant Joan les Fonts,103.0,19714.0,60521.0
6621,2022.0,Sant Julià de Ramis,102.6,19642.0,71870.0
6622,2022.0,Sant Julià de Vilatorta,118.3,22639.0,72605.0
